"Spcode","Species","Site","Plot","Block","Trt","Year","avg.cover"
235,"Sporobolus_asper","HYS",13,5,"chr",2015,10
235,"Sporobolus_asper","HYS",12,4,"chr",2012,2
235,"Sporobolus_asper","KNZ",4,2,"con",2021,7.25
235,"Sporobolus_asper","HYS",27,9,"chr",2013,53.75
235,"Sporobolus_asper","KNZ",27,9,"con",2013,37.5
235,"Sporobolus_asper","HYS",16,6,"int",2017,2.5
235,"Sporobolus_asper","HYS",8,3,"chr",2019,5.75
235,"Sporobolus_asper","KNZ",19,7,"con",2020,1.75
235,"Sporobolus_asper","KNZ",16,6,"con",2016,1.5
235,"Sporobolus_asper","KNZ",27,9,"con",2017,28
235,"Sporobolus_asper","KNZ",26,9,"chr",2019,1.5
235,"Sporobolus_asper","KNZ",14,5,"con",2017,4.5
235,"Sporobolus_asper","HYS",19,7,"int",2013,2
235,"Sporobolus_asper","HYS",2,1,"int",2019,7
235,"Sporobolus_asper","HYS",20,7,"con",2018,3
235,"Sporobolus_asper","KNZ",4,2,"con",2013,1.75
235,"Sporobolus_asper","KNZ",10,4,"chr",2020,1
235,"Sporobolus_asper","HYS",16,6,"int",2021,4.25
235,"Sporobolus_asper","KNZ",25,9,"int",2018,19.25
235,"Sporobolus_asper","HYS",5,2,"chr",2019,0.5
235,"Sporobolus_asper","KNZ",19,7,"con",2019,1.25
235,"Sporobolus_asper","HYS",18,6,"chr",2014,11.25
235,"Sporobolus_asper","KNZ",9,3,"con",2013,9.25
235,"Sporobolus_asper","KNZ",5,2,"int",2015,2.5
235,"Sporobolus_asper","HYS",30,10,"int",2014,8
235,"Sporobolus_asper","KNZ",6,2,"chr",2021,4.5
235,"Sporobolus_asper","KNZ",20,7,"chr",2017,7.75
235,"Sporobolus_asper","HYS",10,4,"con",2019,8
235,"Sporobolus_asper","HYS",3,1,"con",2021,58.75
235,"Sporobolus_asper","KNZ",25,9,"int",2021,24.25
235,"Sporobolus_asper","KNZ",23,8,"con",2015,6
235,"Sporobolus_asper","HYS",11,4,"int",2012,8
235,"Sporobolus_asper","KNZ",30,10,"con",2017,6.25
235,"Sporobolus_asper","KNZ",11,4,"int",2020,1.75
235,"Sporobolus_asper","KNZ",4,2,"con",2020,3.25
235,"Sporobolus_asper","KNZ",16,6,"con",2020,1
235,"Sporobolus_asper","HYS",4,2,"int",2021,0.5
235,"Sporobolus_asper","KNZ",9,3,"con",2016,54.5
235,"Sporobolus_asper","KNZ",3,1,"con",2014,11
235,"Sporobolus_asper","KNZ",24,8,"chr",2017,0.75
235,"Sporobolus_asper","KNZ",27,9,"con",2018,8
235,"Sporobolus_asper","HYS",24,8,"int",2012,1.5
235,"Sporobolus_asper","HYS",22,8,"con",2019,4.5
235,"Sporobolus_asper","KNZ",30,10,"con",2020,4
235,"Sporobolus_asper","KNZ",18,6,"int",2021,9
235,"Sporobolus_asper","KNZ",23,8,"con",2019,1
235,"Sporobolus_asper","KNZ",23,8,"con",2013,2
235,"Sporobolus_asper","HYS",27,9,"chr",2014,13.5
235,"Sporobolus_asper","HYS",30,10,"int",2017,1.25
235,"Sporobolus_asper","HYS",21,7,"chr",2014,8.75
235,"Sporobolus_asper","KNZ",21,7,"int",2017,3.5
235,"Sporobolus_asper","KNZ",14,5,"con",2013,3
235,"Sporobolus_asper","KNZ",30,10,"con",2018,6.5
235,"Sporobolus_asper","KNZ",18,6,"int",2013,3.5
235,"Sporobolus_asper","HYS",16,6,"int",2014,5.75
235,"Sporobolus_asper","HYS",12,4,"chr",2017,18.25
235,"Sporobolus_asper","HYS",1,1,"chr",2018,10.5
235,"Sporobolus_asper","HYS",18,6,"chr",2021,8.5
235,"Sporobolus_asper","HYS",2,1,"int",2013,7.25
235,"Sporobolus_asper","KNZ",8,3,"int",2013,2
235,"Sporobolus_asper","KNZ",22,8,"int",2019,7
235,"Sporobolus_asper","KNZ",8,3,"int",2015,3.75
235,"Sporobolus_asper","KNZ",15,5,"int",2014,0.75
235,"Sporobolus_asper","KNZ",22,8,"int",2020,12.25
235,"Sporobolus_asper","HYS",3,1,"con",2017,57.5
235,"Sporobolus_asper","HYS",1,1,"chr",2019,12.25
235,"Sporobolus_asper","KNZ",21,7,"int",2019,1.75
235,"Sporobolus_asper","HYS",6,2,"con",2017,73.75
235,"Sporobolus_asper","HYS",21,7,"chr",2015,5.5
235,"Sporobolus_asper","KNZ",15,5,"int",2015,3
235,"Sporobolus_asper","HYS",12,4,"chr",2014,8.25
235,"Sporobolus_asper","KNZ",25,9,"int",2019,11.25
235,"Sporobolus_asper","KNZ",23,8,"con",2021,2.5
235,"Sporobolus_asper","HYS",27,9,"chr",2018,20.5
235,"Sporobolus_asper","HYS",30,10,"int",2016,2.75
235,"Sporobolus_asper","KNZ",24,8,"chr",2013,0.25
235,"Sporobolus_asper","KNZ",1,1,"int",2019,4.75
235,"Sporobolus_asper","HYS",19,7,"int",2015,1.5
235,"Sporobolus_asper","KNZ",14,5,"con",2019,3.25
235,"Sporobolus_asper","KNZ",29,10,"int",2018,6.75
235,"Sporobolus_asper","KNZ",24,8,"chr",2020,0.25
235,"Sporobolus_asper","KNZ",12,4,"con",2016,45
235,"Sporobolus_asper","KNZ",14,5,"con",2015,8.75
235,"Sporobolus_asper","HYS",10,4,"con",2015,10.25
235,"Sporobolus_asper","HYS",9,3,"int",2012,27.75
235,"Sporobolus_asper","KNZ",2,1,"chr",2017,3.75
235,"Sporobolus_asper","HYS",21,7,"chr",2013,12.25
235,"Sporobolus_asper","HYS",15,5,"con",2015,0.25
235,"Sporobolus_asper","HYS",2,1,"int",2018,3.5
235,"Sporobolus_asper","KNZ",26,9,"chr",2013,1.25
235,"Sporobolus_asper","KNZ",29,10,"int",2013,5.5
235,"Sporobolus_asper","HYS",22,8,"con",2015,15.75
235,"Sporobolus_asper","HYS",30,10,"int",2020,25
235,"Sporobolus_asper","KNZ",29,10,"int",2015,4
235,"Sporobolus_asper","HYS",25,9,"int",2015,8.5
235,"Sporobolus_asper","HYS",1,1,"chr",2016,1.75
235,"Sporobolus_asper","HYS",24,8,"int",2016,3.5
235,"Sporobolus_asper","KNZ",2,1,"chr",2016,6
235,"Sporobolus_asper","KNZ",2,1,"chr",2019,1.5
235,"Sporobolus_asper","HYS",17,6,"con",2017,24.75
235,"Sporobolus_asper","HYS",29,10,"con",2017,0.5
235,"Sporobolus_asper","KNZ",14,5,"con",2020,2.75
235,"Sporobolus_asper","HYS",20,7,"con",2015,10.25
235,"Sporobolus_asper","KNZ",26,9,"chr",2014,2
235,"Sporobolus_asper","KNZ",23,8,"con",2020,1.75
235,"Sporobolus_asper","HYS",7,3,"con",2020,7.25
235,"Sporobolus_asper","HYS",1,1,"chr",2012,13.75
235,"Sporobolus_asper","HYS",28,10,"chr",2020,11
235,"Sporobolus_asper","HYS",5,2,"chr",2021,5.5
235,"Sporobolus_asper","KNZ",22,8,"int",2015,17
235,"Sporobolus_asper","HYS",7,3,"con",2019,2.25
235,"Sporobolus_asper","HYS",23,8,"chr",2018,8.75
235,"Sporobolus_asper","HYS",23,8,"chr",2014,34.5
235,"Sporobolus_asper","HYS",8,3,"chr",2021,8.75
235,"Sporobolus_asper","HYS",25,9,"int",2018,7
235,"Sporobolus_asper","HYS",1,1,"chr",2017,5
235,"Sporobolus_asper","HYS",11,4,"int",2015,2.5
235,"Sporobolus_asper","KNZ",5,2,"int",2014,3.25
235,"Sporobolus_asper","KNZ",29,10,"int",2017,13.5
235,"Sporobolus_asper","KNZ",8,3,"int",2020,6.75
235,"Sporobolus_asper","HYS",28,10,"chr",2021,17.5
235,"Sporobolus_asper","HYS",2,1,"int",2021,8.25
235,"Sporobolus_asper","HYS",29,10,"con",2015,0.25
235,"Sporobolus_asper","HYS",17,6,"con",2016,42.5
235,"Sporobolus_asper","HYS",27,9,"chr",2017,5.75
235,"Sporobolus_asper","KNZ",10,4,"chr",2015,0.75
235,"Sporobolus_asper","KNZ",13,5,"chr",2020,1
235,"Sporobolus_asper","KNZ",6,2,"chr",2017,2.75
235,"Sporobolus_asper","HYS",13,5,"chr",2013,19.75
235,"Sporobolus_asper","HYS",12,4,"chr",2018,13.25
235,"Sporobolus_asper","HYS",27,9,"chr",2021,31.75
235,"Sporobolus_asper","KNZ",28,10,"chr",2019,1.5
235,"Sporobolus_asper","HYS",28,10,"chr",2013,0.5
235,"Sporobolus_asper","KNZ",10,4,"chr",2018,1.25
235,"Sporobolus_asper","HYS",1,1,"chr",2021,23.5
235,"Sporobolus_asper","HYS",30,10,"int",2012,26.25
235,"Sporobolus_asper","HYS",12,4,"chr",2016,23.75
235,"Sporobolus_asper","HYS",6,2,"con",2018,67.5
235,"Sporobolus_asper","HYS",24,8,"int",2013,2.75
235,"Sporobolus_asper","HYS",22,8,"con",2017,8.5
235,"Sporobolus_asper","HYS",29,10,"con",2019,0.5
235,"Sporobolus_asper","HYS",30,10,"int",2018,6.25
235,"Sporobolus_asper","HYS",20,7,"con",2017,6
235,"Sporobolus_asper","HYS",18,6,"chr",2013,3.25
235,"Sporobolus_asper","KNZ",2,1,"chr",2014,5.5
235,"Sporobolus_asper","KNZ",28,10,"chr",2020,0.5
235,"Sporobolus_asper","HYS",21,7,"chr",2020,11.75
235,"Sporobolus_asper","HYS",9,3,"int",2014,10.5
235,"Sporobolus_asper","KNZ",3,1,"con",2015,5.5
235,"Sporobolus_asper","HYS",4,2,"int",2018,0.75
235,"Sporobolus_asper","KNZ",17,6,"chr",2021,1.25
235,"Sporobolus_asper","HYS",6,2,"con",2020,55
235,"Sporobolus_asper","KNZ",29,10,"int",2014,7.5
235,"Sporobolus_asper","KNZ",6,2,"chr",2016,11.75
235,"Sporobolus_asper","HYS",28,10,"chr",2012,4.75
235,"Sporobolus_asper","HYS",3,1,"con",2014,30
235,"Sporobolus_asper","HYS",24,8,"int",2021,5.5
235,"Sporobolus_asper","KNZ",19,7,"con",2021,3.25
235,"Sporobolus_asper","HYS",10,4,"con",2014,6.25
235,"Sporobolus_asper","HYS",23,8,"chr",2019,5.75
235,"Sporobolus_asper","KNZ",21,7,"int",2015,4.5
235,"Sporobolus_asper","KNZ",1,1,"int",2018,4.5
235,"Sporobolus_asper","KNZ",29,10,"int",2016,13.75
235,"Sporobolus_asper","HYS",19,7,"int",2018,0.5
235,"Sporobolus_asper","KNZ",10,4,"chr",2016,7.5
235,"Sporobolus_asper","HYS",16,6,"int",2013,7
235,"Sporobolus_asper","KNZ",5,2,"int",2019,1.25
235,"Sporobolus_asper","KNZ",3,1,"con",2018,4
235,"Sporobolus_asper","KNZ",29,10,"int",2020,14.25
235,"Sporobolus_asper","KNZ",2,1,"chr",2015,7
235,"Sporobolus_asper","HYS",30,10,"int",2015,7
235,"Sporobolus_asper","KNZ",24,8,"chr",2018,1
235,"Sporobolus_asper","KNZ",23,8,"con",2018,2.25
235,"Sporobolus_asper","KNZ",1,1,"int",2013,5
235,"Sporobolus_asper","HYS",7,3,"con",2016,9
235,"Sporobolus_asper","HYS",24,8,"int",2017,3.5
235,"Sporobolus_asper","HYS",27,9,"chr",2020,30.5
235,"Sporobolus_asper","HYS",17,6,"con",2019,7.75
235,"Sporobolus_asper","HYS",4,2,"int",2014,3
235,"Sporobolus_asper","KNZ",15,5,"int",2020,0.75
235,"Sporobolus_asper","HYS",30,10,"int",2013,21.25
235,"Sporobolus_asper","KNZ",9,3,"con",2020,9.5
235,"Sporobolus_asper","HYS",4,2,"int",2017,1
235,"Sporobolus_asper","HYS",29,10,"con",2016,3.25
235,"Sporobolus_asper","KNZ",3,1,"con",2017,3
235,"Sporobolus_asper","HYS",11,4,"int",2013,12.75
235,"Sporobolus_asper","HYS",25,9,"int",2020,28.25
235,"Sporobolus_asper","KNZ",27,9,"con",2020,27.5
235,"Sporobolus_asper","KNZ",26,9,"chr",2017,1.75
235,"Sporobolus_asper","KNZ",7,3,"chr",2017,1
235,"Sporobolus_asper","HYS",5,2,"chr",2017,12
235,"Sporobolus_asper","HYS",13,5,"chr",2021,27.5
235,"Sporobolus_asper","KNZ",3,1,"con",2019,1.5
235,"Sporobolus_asper","KNZ",21,7,"int",2016,3.75
235,"Sporobolus_asper","KNZ",9,3,"con",2014,9.5
235,"Sporobolus_asper","KNZ",24,8,"chr",2019,0.25
235,"Sporobolus_asper","HYS",12,4,"chr",2015,7.75
235,"Sporobolus_asper","KNZ",18,6,"int",2016,9.75
235,"Sporobolus_asper","KNZ",11,4,"int",2015,0.25
235,"Sporobolus_asper","KNZ",5,2,"int",2021,9.5
235,"Sporobolus_asper","HYS",3,1,"con",2016,46.5
235,"Sporobolus_asper","KNZ",2,1,"chr",2020,2
235,"Sporobolus_asper","KNZ",29,10,"int",2021,23
235,"Sporobolus_asper","KNZ",12,4,"con",2018,22
235,"Sporobolus_asper","KNZ",12,4,"con",2019,0.75
235,"Sporobolus_asper","HYS",4,2,"int",2013,6.25
235,"Sporobolus_asper","KNZ",6,2,"chr",2013,0.25
235,"Sporobolus_asper","KNZ",13,5,"chr",2016,2
235,"Sporobolus_asper","KNZ",20,7,"chr",2015,3.25
235,"Sporobolus_asper","HYS",1,1,"chr",2015,1.75
235,"Sporobolus_asper","HYS",12,4,"chr",2020,11.75
235,"Sporobolus_asper","HYS",23,8,"chr",2015,33.75
235,"Sporobolus_asper","HYS",9,3,"int",2016,3.25
235,"Sporobolus_asper","HYS",6,2,"con",2012,81.25
235,"Sporobolus_asper","KNZ",10,4,"chr",2017,1.25
235,"Sporobolus_asper","HYS",18,6,"chr",2020,5.5
235,"Sporobolus_asper","HYS",18,6,"chr",2019,2.75
235,"Sporobolus_asper","KNZ",4,2,"con",2019,2
235,"Sporobolus_asper","KNZ",30,10,"con",2016,8
235,"Sporobolus_asper","HYS",6,2,"con",2014,42.5
235,"Sporobolus_asper","HYS",18,6,"chr",2018,3
235,"Sporobolus_asper","HYS",9,3,"int",2019,5.5
235,"Sporobolus_asper","KNZ",22,8,"int",2014,5.75
235,"Sporobolus_asper","KNZ",9,3,"con",2021,12.25
235,"Sporobolus_asper","HYS",27,9,"chr",2019,10
235,"Sporobolus_asper","KNZ",26,9,"chr",2020,1.75
235,"Sporobolus_asper","KNZ",5,2,"int",2020,5
235,"Sporobolus_asper","KNZ",7,3,"chr",2018,2
235,"Sporobolus_asper","KNZ",8,3,"int",2018,4.25
235,"Sporobolus_asper","HYS",20,7,"con",2021,4.25
235,"Sporobolus_asper","HYS",6,2,"con",2016,79.75
235,"Sporobolus_asper","HYS",20,7,"con",2012,7
235,"Sporobolus_asper","KNZ",26,9,"chr",2016,0.25
235,"Sporobolus_asper","HYS",3,1,"con",2019,35
235,"Sporobolus_asper","KNZ",5,2,"int",2016,2.75
235,"Sporobolus_asper","HYS",13,5,"chr",2014,10.75
235,"Sporobolus_asper","HYS",19,7,"int",2017,1.25
235,"Sporobolus_asper","KNZ",9,3,"con",2019,2
235,"Sporobolus_asper","HYS",13,5,"chr",2020,32.25
235,"Sporobolus_asper","HYS",19,7,"int",2019,0.5
235,"Sporobolus_asper","KNZ",10,4,"chr",2013,0.75
235,"Sporobolus_asper","HYS",3,1,"con",2018,57.5
235,"Sporobolus_asper","KNZ",4,2,"con",2018,2
235,"Sporobolus_asper","HYS",19,7,"int",2020,0.75
235,"Sporobolus_asper","HYS",10,4,"con",2020,13.75
235,"Sporobolus_asper","KNZ",21,7,"int",2018,7.5
235,"Sporobolus_asper","HYS",21,7,"chr",2016,4
236,"Sphaeralcea_coccinea","SGS",22,8,"int",2014,4.5
236,"Sphaeralcea_coccinea","CHY",19,7,"int",2015,1
236,"Sphaeralcea_coccinea","HYS",18,6,"chr",2012,0.75
236,"Sphaeralcea_coccinea","CHY",20,7,"chr",2021,0.5
236,"Sphaeralcea_coccinea","SGS",24,8,"chr",2020,3
236,"Sphaeralcea_coccinea","SGS",1,1,"con",2021,12.25
236,"Sphaeralcea_coccinea","CHY",5,2,"con",2016,0.75
236,"Sphaeralcea_coccinea","CHY",7,3,"int",2013,0.5
236,"Sphaeralcea_coccinea","CHY",13,5,"int",2013,1
236,"Sphaeralcea_coccinea","CHY",25,9,"chr",2018,1.25
236,"Sphaeralcea_coccinea","SGS",28,10,"int",2012,1
236,"Sphaeralcea_coccinea","CHY",19,7,"int",2018,0.25
236,"Sphaeralcea_coccinea","HYS",18,6,"chr",2019,1.25
236,"Sphaeralcea_coccinea","SGS",20,7,"con",2014,1.5
236,"Sphaeralcea_coccinea","SGS",13,5,"con",2018,1.5
236,"Sphaeralcea_coccinea","SGS",23,8,"con",2016,4.5
236,"Sphaeralcea_coccinea","CHY",24,8,"int",2016,2
236,"Sphaeralcea_coccinea","CHY",9,3,"chr",2015,1.25
236,"Sphaeralcea_coccinea","SGS",28,10,"int",2019,11
236,"Sphaeralcea_coccinea","SGS",23,8,"con",2013,4.5
236,"Sphaeralcea_coccinea","SGS",19,7,"int",2018,9.5
236,"Sphaeralcea_coccinea","SGS",22,8,"int",2017,8.5
236,"Sphaeralcea_coccinea","SGS",30,10,"con",2019,4.25
236,"Sphaeralcea_coccinea","CHY",30,10,"chr",2014,1.5
236,"Sphaeralcea_coccinea","SGS",3,1,"int",2019,3.25
236,"Sphaeralcea_coccinea","CHY",3,1,"con",2019,0.25
236,"Sphaeralcea_coccinea","CHY",18,6,"con",2017,1.25
236,"Sphaeralcea_coccinea","HYS",12,4,"chr",2020,0.5
236,"Sphaeralcea_coccinea","SGS",20,7,"con",2020,1.25
236,"Sphaeralcea_coccinea","CHY",19,7,"int",2013,0.5
236,"Sphaeralcea_coccinea","CHY",25,9,"chr",2020,0.75
236,"Sphaeralcea_coccinea","CHY",10,4,"chr",2019,0.5
236,"Sphaeralcea_coccinea","SGS",21,7,"chr",2020,1
236,"Sphaeralcea_coccinea","CHY",7,3,"int",2021,1.5
236,"Sphaeralcea_coccinea","CHY",19,7,"int",2012,0.75
236,"Sphaeralcea_coccinea","SGS",10,4,"con",2018,4.5
236,"Sphaeralcea_coccinea","CHY",28,10,"int",2020,1.5
236,"Sphaeralcea_coccinea","CHY",3,1,"con",2016,0.25
236,"Sphaeralcea_coccinea","SGS",11,4,"int",2014,8
236,"Sphaeralcea_coccinea","SGS",3,1,"int",2013,0.75
236,"Sphaeralcea_coccinea","SGS",8,3,"con",2018,2.25
236,"Sphaeralcea_coccinea","CHY",10,4,"chr",2014,1.25
236,"Sphaeralcea_coccinea","CHY",3,1,"con",2017,0.25
236,"Sphaeralcea_coccinea","SGS",13,5,"con",2020,2.5
236,"Sphaeralcea_coccinea","SGS",20,7,"con",2017,2
236,"Sphaeralcea_coccinea","SGS",17,6,"int",2021,3.5
236,"Sphaeralcea_coccinea","HYS",29,10,"con",2021,0.25
236,"Sphaeralcea_coccinea","CHY",10,4,"chr",2012,1
236,"Sphaeralcea_coccinea","SGS",1,1,"con",2020,6.75
236,"Sphaeralcea_coccinea","HYS",21,7,"chr",2020,0.75
236,"Sphaeralcea_coccinea","SGS",21,7,"chr",2017,9
236,"Sphaeralcea_coccinea","SGS",27,9,"con",2015,8.5
236,"Sphaeralcea_coccinea","CHY",25,9,"chr",2016,1.25
236,"Sphaeralcea_coccinea","CHY",30,10,"chr",2013,0.75
236,"Sphaeralcea_coccinea","SGS",2,1,"chr",2014,3
236,"Sphaeralcea_coccinea","SGS",16,6,"con",2016,6
236,"Sphaeralcea_coccinea","CHY",10,4,"chr",2016,1.5
236,"Sphaeralcea_coccinea","SGS",16,6,"con",2013,4
236,"Sphaeralcea_coccinea","CHY",7,3,"int",2018,0.5
236,"Sphaeralcea_coccinea","SGS",25,9,"chr",2013,3
236,"Sphaeralcea_coccinea","CHY",9,3,"chr",2017,1.75
236,"Sphaeralcea_coccinea","SGS",5,2,"int",2015,8.75
236,"Sphaeralcea_coccinea","SGS",30,10,"con",2021,2.75
236,"Sphaeralcea_coccinea","CHY",23,8,"con",2019,3.25
236,"Sphaeralcea_coccinea","CHY",24,8,"int",2019,2.25
236,"Sphaeralcea_coccinea","CHY",15,5,"chr",2020,1.75
236,"Sphaeralcea_coccinea","CHY",28,10,"int",2021,2.5
236,"Sphaeralcea_coccinea","SGS",30,10,"con",2020,2.5
236,"Sphaeralcea_coccinea","CHY",29,10,"con",2012,0.75
236,"Sphaeralcea_coccinea","SGS",3,1,"int",2017,4.25
236,"Sphaeralcea_coccinea","SGS",17,6,"int",2016,1.5
236,"Sphaeralcea_coccinea","CHY",18,6,"con",2019,1.75
236,"Sphaeralcea_coccinea","SGS",12,4,"chr",2017,13.5
236,"Sphaeralcea_coccinea","SGS",7,3,"chr",2016,3.75
236,"Sphaeralcea_coccinea","SGS",12,4,"chr",2019,17
236,"Sphaeralcea_coccinea","CHY",17,6,"chr",2021,1.5
236,"Sphaeralcea_coccinea","CHY",20,7,"chr",2015,0.75
236,"Sphaeralcea_coccinea","SGS",17,6,"int",2014,2.25
236,"Sphaeralcea_coccinea","CHY",5,2,"con",2017,1.25
236,"Sphaeralcea_coccinea","CHY",16,6,"int",2018,0.5
236,"Sphaeralcea_coccinea","CHY",9,3,"chr",2019,4.5
236,"Sphaeralcea_coccinea","CHY",12,4,"con",2021,0.5
236,"Sphaeralcea_coccinea","CHY",26,9,"con",2018,1.25
236,"Sphaeralcea_coccinea","CHY",17,6,"chr",2016,0.75
236,"Sphaeralcea_coccinea","SGS",28,10,"int",2014,3.5
236,"Sphaeralcea_coccinea","SGS",6,2,"chr",2014,4.25
236,"Sphaeralcea_coccinea","CHY",9,3,"chr",2018,1.75
236,"Sphaeralcea_coccinea","SGS",11,4,"int",2020,2.75
236,"Sphaeralcea_coccinea","CHY",10,4,"chr",2020,0.25
236,"Sphaeralcea_coccinea","SGS",29,10,"chr",2014,8.25
236,"Sphaeralcea_coccinea","CHY",13,5,"int",2017,2
236,"Sphaeralcea_coccinea","CHY",1,1,"int",2018,0.5
236,"Sphaeralcea_coccinea","CHY",1,1,"int",2019,0.5
236,"Sphaeralcea_coccinea","CHY",3,1,"con",2014,0.75
236,"Sphaeralcea_coccinea","SGS",11,4,"int",2012,0.75
236,"Sphaeralcea_coccinea","SGS",7,3,"chr",2021,2.25
236,"Sphaeralcea_coccinea","CHY",6,2,"int",2015,1.5
236,"Sphaeralcea_coccinea","SGS",20,7,"con",2018,1
236,"Sphaeralcea_coccinea","CHY",27,9,"int",2021,2.25
236,"Sphaeralcea_coccinea","CHY",2,1,"chr",2013,0.25
236,"Sphaeralcea_coccinea","HYS",13,5,"chr",2012,0.25
236,"Sphaeralcea_coccinea","SGS",15,5,"int",2018,1.75
236,"Sphaeralcea_coccinea","SGS",1,1,"con",2015,9.75
236,"Sphaeralcea_coccinea","CHY",12,4,"con",2019,0.25
236,"Sphaeralcea_coccinea","SGS",25,9,"chr",2016,1.75
236,"Sphaeralcea_coccinea","SGS",4,2,"con",2018,6
236,"Sphaeralcea_coccinea","SGS",29,10,"chr",2012,0.75
236,"Sphaeralcea_coccinea","SGS",5,2,"int",2019,3
236,"Sphaeralcea_coccinea","CHY",27,9,"int",2018,1.25
236,"Sphaeralcea_coccinea","SGS",2,1,"chr",2015,2.25
236,"Sphaeralcea_coccinea","CHY",28,10,"int",2019,1.5
236,"Sphaeralcea_coccinea","SGS",30,10,"con",2017,3.25
236,"Sphaeralcea_coccinea","CHY",28,10,"int",2018,1
236,"Sphaeralcea_coccinea","CHY",16,6,"int",2016,1.25
236,"Sphaeralcea_coccinea","CHY",25,9,"chr",2021,3
236,"Sphaeralcea_coccinea","SGS",7,3,"chr",2017,11.5
236,"Sphaeralcea_coccinea","SGS",10,4,"con",2016,9.75
236,"Sphaeralcea_coccinea","CHY",10,4,"chr",2013,1
236,"Sphaeralcea_coccinea","SGS",9,3,"int",2021,1.75
236,"Sphaeralcea_coccinea","SGS",11,4,"int",2015,18
236,"Sphaeralcea_coccinea","CHY",9,3,"chr",2012,0.75
236,"Sphaeralcea_coccinea","CHY",13,5,"int",2015,2.5
236,"Sphaeralcea_coccinea","SGS",10,4,"con",2020,4.25
236,"Sphaeralcea_coccinea","CHY",11,4,"int",2015,0.5
236,"Sphaeralcea_coccinea","CHY",20,7,"chr",2019,0.75
236,"Sphaeralcea_coccinea","SGS",1,1,"con",2012,1
236,"Sphaeralcea_coccinea","CHY",27,9,"int",2017,1.25
236,"Sphaeralcea_coccinea","CHY",26,9,"con",2021,1.75
236,"Sphaeralcea_coccinea","CHY",25,9,"chr",2019,1.5
236,"Sphaeralcea_coccinea","SGS",11,4,"int",2013,4.75
236,"Sphaeralcea_coccinea","SGS",24,8,"chr",2014,12.5
236,"Sphaeralcea_coccinea","CHY",1,1,"int",2016,0.75
236,"Sphaeralcea_coccinea","CHY",25,9,"chr",2015,0.25
236,"Sphaeralcea_coccinea","SGS",1,1,"con",2014,6.5
236,"Sphaeralcea_coccinea","HYS",12,4,"chr",2017,0.5
236,"Sphaeralcea_coccinea","CHY",24,8,"int",2020,1.25
236,"Sphaeralcea_coccinea","HYS",15,5,"con",2013,0.5
236,"Sphaeralcea_coccinea","SGS",10,4,"con",2012,1
236,"Sphaeralcea_coccinea","SGS",5,2,"int",2018,3.25
236,"Sphaeralcea_coccinea","SGS",5,2,"int",2021,5.75
236,"Sphaeralcea_coccinea","CHY",4,2,"chr",2013,1
236,"Sphaeralcea_coccinea","SGS",17,6,"int",2020,1
236,"Sphaeralcea_coccinea","CHY",5,2,"con",2012,0.75
236,"Sphaeralcea_coccinea","CHY",21,7,"con",2021,1.25
236,"Sphaeralcea_coccinea","SGS",11,4,"int",2019,12
236,"Sphaeralcea_coccinea","CHY",4,2,"chr",2019,1.5
236,"Sphaeralcea_coccinea","SGS",26,9,"int",2021,1.5
236,"Sphaeralcea_coccinea","SGS",26,9,"int",2015,2
236,"Sphaeralcea_coccinea","CHY",20,7,"chr",2017,0.5
236,"Sphaeralcea_coccinea","CHY",1,1,"int",2020,0.5
236,"Sphaeralcea_coccinea","CHY",5,2,"con",2013,0.75
236,"Sphaeralcea_coccinea","SGS",27,9,"con",2017,6.5
236,"Sphaeralcea_coccinea","CHY",7,3,"int",2014,0.75
236,"Sphaeralcea_coccinea","CHY",30,10,"chr",2012,0.75
236,"Sphaeralcea_coccinea","CHY",21,7,"con",2013,0.75
236,"Sphaeralcea_coccinea","SGS",1,1,"con",2017,11.25
236,"Sphaeralcea_coccinea","SGS",26,9,"int",2017,2
236,"Sphaeralcea_coccinea","SGS",10,4,"con",2017,9
236,"Sphaeralcea_coccinea","SGS",13,5,"con",2012,0.75
236,"Sphaeralcea_coccinea","CHY",15,5,"chr",2014,1.5
236,"Sphaeralcea_coccinea","SGS",28,10,"int",2020,4.75
236,"Sphaeralcea_coccinea","CHY",25,9,"chr",2017,0.75
236,"Sphaeralcea_coccinea","SGS",2,1,"chr",2012,0.75
236,"Sphaeralcea_coccinea","SGS",4,2,"con",2020,5.25
236,"Sphaeralcea_coccinea","SGS",23,8,"con",2012,0.75
236,"Sphaeralcea_coccinea","CHY",20,7,"chr",2012,0.5
236,"Sphaeralcea_coccinea","SGS",7,3,"chr",2014,7.25
236,"Sphaeralcea_coccinea","SGS",15,5,"int",2015,7.75
236,"Sphaeralcea_coccinea","SGS",12,4,"chr",2012,1
236,"Sphaeralcea_coccinea","SGS",1,1,"con",2019,12.75
236,"Sphaeralcea_coccinea","CHY",26,9,"con",2015,1.25
236,"Sphaeralcea_coccinea","SGS",23,8,"con",2014,7.25
236,"Sphaeralcea_coccinea","CHY",18,6,"con",2013,1
236,"Sphaeralcea_coccinea","SGS",19,7,"int",2020,2
236,"Sphaeralcea_coccinea","CHY",20,7,"chr",2014,0.5
236,"Sphaeralcea_coccinea","CHY",6,2,"int",2016,1
236,"Sphaeralcea_coccinea","CHY",11,4,"int",2014,0.75
236,"Sphaeralcea_coccinea","SGS",21,7,"chr",2014,7
